,album_id,album_name,artist_id,artist_name,duration_ms,explicit,popularity,release_date,song_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_popularity,record_label,artist_followers,artist_genres,artist_popularity
1UPsIlZ1LJPSDrNWpbD3PQ,5W2DS7HGauXOJIr0Nmu8D4,Shallow Bed,5VIq5RHAbVUMF700vdwfYw,Dry the River,176133,False,18,2012-03-05,Animal Skins,0.00121,0.488,0.871,1.03e-05,4,0.11,-4.651,1,0.0401,138.067,1,0.614,35,RCA Records Label,79596,"['chamber_pop', 'indie_folk', 'melancholia', 'stomp_and_holler']",42
6CSTqWwsn5BrkS47LsncBL,5W2DS7HGauXOJIr0Nmu8D4,Shallow Bed,5VIq5RHAbVUMF700vdwfYw,Dry the River,252293,False,25,2012-03-05,New Ceremony,0.0818,0.358,0.757,0.000275,6,0.12,-5.715,1,0.0444,121.245,4,0.196,35,RCA Records Label,79596,"['chamber_pop', 'indie_folk', 'melancholia', 'stomp_and_holler']",42
1dwZFepzh0Zlyenct8aDqB,5W2DS7HGauXOJIr0Nmu8D4,Shallow Bed,5VIq5RHAbVUMF700vdwfYw,Dry the River,220000,False,18,2012-03-05,Shield Your Eyes,0.0315,0.292,0.794,0.00032,10,0.0743,-5.84,1,0.0576,118.933,4,0.367,35,RCA Records Label,79596,"['chamber_pop', 'indie_folk', 'melancholia', 'stomp_and_holler']",42
75gd7MSKA7XXkcB5UaFw3a,5W2DS7HGauXOJIr0Nmu8D4,Shallow Bed,5VIq5RHAbVUMF700vdwfYw,Dry the River,281173,False,21,2012-03-05,History Book,0.34,0.337,0.442,7.35e-05,3,0.0798,-7.536,1,0.0309,124.308,4,0.383,35,RCA Records Label,79596,"['chamber_pop', 'indie_folk', 'melancholia', 'stomp_and_holler']",42
1pKMnBqpCILOu4ckAggjSo,5W2DS7HGauXOJIr0Nmu8D4,Shallow Bed,5VIq5RHAbVUMF700vdwfYw,Dry the River,190293,False,27,2012-03-05,The Chambers & The Valves,0.0591,0.353,0.869,0.224,11,0.146,-4.576,1,0.0877,126.537,4,0.467,35,RCA Records Label,79596,"['chamber_pop', 'indie_folk', 'melancholia', 'stomp_and_holler']",42
5PHVPGC0tewmtHP0294UTy,5W2DS7HGauXOJIr0Nmu8D4,Shallow Bed,5VIq5RHAbVUMF700vdwfYw,Dry the River,226546,False,19,2012-03-05,Demons,0.29,0.132,0.404,0.0253,1,0.296,-8.812,1,0.0333,92.598,3,0.0444,35,RCA Records Label,79596,"['chamber_pop', 'indie_folk', 'melancholia', 'stomp_and_holler']",42
3acfUiHRrnZEUq3csIygUw,5W2DS7HGauXOJIr0Nmu8D4,Shallow Bed,5VIq5RHAbVUMF700vdwfYw,Dry the River,284493,False,23,2012-03-05,Bible Belt,0.459,0.268,0.432,0.0167,1,0.0839,-6.601,1,0.0281,135.133,4,0.139,35,RCA Records Label,79596,"['chamber_pop', 'indie_folk', 'melancholia', 'stomp_and_holler']",42
0jam9LkvikLAkZaDqbkozU,5W2DS7HGauXOJIr0Nmu8D4,Shallow Bed,5VIq5RHAbVUMF700vdwfYw,Dry the River,187653,False,24,2012-03-05,No Rest,0.054,0.249,0.675,0,6,0.092,-5.464,1,0.0452,152.121,3,0.425,35,RCA Records Label,79596,"['chamber_pop', 'indie_folk', 'melancholia', 'stomp_and_holler']",42
3yohRMCNVwghtsqeZ8C04r,5W2DS7HGauXOJIr0Nmu8D4,Shallow Bed,5VIq5RHAbVUMF700vdwfYw,Dry the River,229173,False,18,2012-03-05,Shaker Hymns,0.818,0.405,0.378,0.0764,10,0.0666,-9.934,1,0.0323,101.176,4,0.385,35,RCA Records Label,79596,"['chamber_pop', 'indie_folk', 'melancholia', 'stomp_and_holler']",42
23nT9TWNxWcCkWBdk5oz9H,5W2DS7HGauXOJIr0Nmu8D4,Shallow Bed,5VIq5RHAbVUMF700vdwfYw,Dry the River,304693,False,22,2012-03-05,Weights & Measures,0.12,0.209,0.582,3.3e-05,1,0.0972,-6.068,1,0.0337,97.736,4,0.185,35,RCA Records Label,79596,"['chamber_pop', 'indie_folk', 'melancholia', 'stomp_and_holler']",42
0V7PDEN8wd34NEOBzwiLxF,5W2DS7HGauXOJIr0Nmu8D4,Shallow Bed,5VIq5RHAbVUMF700vdwfYw,Dry the River,404426,False,16,2012-03-05,Lion's Den,0.0396,0.236,0.661,0.0616,1,0.0822,-4.678,1,0.041,131.361,4,0.5,35,RCA Records Label,79596,"['chamber_pop', 'indie_folk', 'melancholia', 'stomp_and_holler']",42
7dmKoz5Ars8hfK6n9SFiwp,5W2DS7HGauXOJIr0Nmu8D4,Shallow Bed,5VIq5RHAbVUMF700vdwfYw,Dry the River,282506,False,15,2012-03-05,Family,0.297,0.324,0.641,9.35e-05,8,0.0873,-5.548,1,0.0421,122.144,3,0.362,35,RCA Records Label,79596,"['chamber_pop', 'indie_folk', 'melancholia', 'stomp_and_holler']",42
6SgHlKcfkRQ6XohmDR1ugQ,1Zmq4tEgCSyTkud2ahysrq,Hummingbird,75dQReiBOHN37fQgWQrIAJ,Local Natives,261760,False,43,2013-01-29,You & I,0.545,0.442,0.866,0.595,2,0.0976,-7.916,0,0.0567,94.97,4,0.32,55,Frenchkiss Records,377041,"['chamber_pop', 'chillwave', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_psych-rock', 'indie_rock', 'indietronica', 'la_indie', 'modern_rock', 'shimmer_pop', 'stomp_and_holler']",64
0BmNElDPN8uGmJtCwPY5fH,1Zmq4tEgCSyTkud2ahysrq,Hummingbird,75dQReiBOHN37fQgWQrIAJ,Local Natives,246640,False,42,2013-01-29,Heavy Feet,0.319,0.49,0.623,0.00602,4,0.0951,-7.423,1,0.0492,164.601,4,0.233,55,Frenchkiss Records,377041,"['chamber_pop', 'chillwave', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_psych-rock', 'indie_rock', 'indietronica', 'la_indie', 'modern_rock', 'shimmer_pop', 'stomp_and_holler']",64
6DazYogn9sOn9y6cNZG9ZO,1Zmq4tEgCSyTkud2ahysrq,Hummingbird,75dQReiBOHN37fQgWQrIAJ,Local Natives,281360,False,33,2013-01-29,Black Spot,0.479,0.254,0.473,0.225,0,0.113,-10.521,1,0.033,98.346,4,0.0667,55,Frenchkiss Records,377041,"['chamber_pop', 'chillwave', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_psych-rock', 'indie_rock', 'indietronica', 'la_indie', 'modern_rock', 'shimmer_pop', 'stomp_and_holler']",64
1aw62ycwIDlCwqztqHZAA3,1Zmq4tEgCSyTkud2ahysrq,Hummingbird,75dQReiBOHN37fQgWQrIAJ,Local Natives,249293,False,41,2013-01-29,Breakers,0.378,0.505,0.687,0.145,4,0.266,-5.879,1,0.047,127.966,4,0.402,55,Frenchkiss Records,377041,"['chamber_pop', 'chillwave', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_psych-rock', 'indie_rock', 'indietronica', 'la_indie', 'modern_rock', 'shimmer_pop', 'stomp_and_holler']",64
7rJBr0zLQQyHws9E9Ck8P8,1Zmq4tEgCSyTkud2ahysrq,Hummingbird,75dQReiBOHN37fQgWQrIAJ,Local Natives,270386,False,35,2013-01-29,Three Months,0.589,0.537,0.428,0.26,9,0.116,-9.39,1,0.0357,120.968,4,0.386,55,Frenchkiss Records,377041,"['chamber_pop', 'chillwave', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_psych-rock', 'indie_rock', 'indietronica', 'la_indie', 'modern_rock', 'shimmer_pop', 'stomp_and_holler']",64
2aC9S4iNOzmNFphPhBmavg,1Zmq4tEgCSyTkud2ahysrq,Hummingbird,75dQReiBOHN37fQgWQrIAJ,Local Natives,187720,False,37,2013-01-29,Black Balloons,0.00392,0.608,0.777,0.00147,10,0.0936,-6.424,0,0.0298,121.043,4,0.531,55,Frenchkiss Records,377041,"['chamber_pop', 'chillwave', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_psych-rock', 'indie_rock', 'indietronica', 'la_indie', 'modern_rock', 'shimmer_pop', 'stomp_and_holler']",64
7HlgiSrvWw4myTzb2Y0E22,1Zmq4tEgCSyTkud2ahysrq,Hummingbird,75dQReiBOHN37fQgWQrIAJ,Local Natives,206746,False,33,2013-01-29,Wooly Mammoth,0.0135,0.347,0.882,0.192,11,0.327,-5.21,0,0.0579,142.937,4,0.438,55,Frenchkiss Records,377041,"['chamber_pop', 'chillwave', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_psych-rock', 'indie_rock', 'indietronica', 'la_indie', 'modern_rock', 'shimmer_pop', 'stomp_and_holler']",64
5BX9R694ZWdgyMEgswWvgY,1Zmq4tEgCSyTkud2ahysrq,Hummingbird,75dQReiBOHN37fQgWQrIAJ,Local Natives,198933,False,50,2013-01-29,Mt. Washington,0.19,0.482,0.362,0.00562,6,0.0913,-10.358,0,0.0299,76.879,4,0.174,55,Frenchkiss Records,377041,"['chamber_pop', 'chillwave', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_psych-rock', 'indie_rock', 'indietronica', 'la_indie', 'modern_rock', 'shimmer_pop', 'stomp_and_holler']",64
1kvqzClcahvD6aAht8VCjx,1Zmq4tEgCSyTkud2ahysrq,Hummingbird,75dQReiBOHN37fQgWQrIAJ,Local Natives,290333,False,36,2013-01-29,Colombia,0.67,0.57,0.446,0.451,2,0.11,-9.392,1,0.0311,119.933,4,0.101,55,Frenchkiss Records,377041,"['chamber_pop', 'chillwave', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_psych-rock', 'indie_rock', 'indietronica', 'la_indie', 'modern_rock', 'shimmer_pop', 'stomp_and_holler']",64
204bkAaMO1MDYUVSovGjO3,1Zmq4tEgCSyTkud2ahysrq,Hummingbird,75dQReiBOHN37fQgWQrIAJ,Local Natives,277253,False,34,2013-01-29,Bowery,0.344,0.268,0.632,0.00694,6,0.117,-7.048,0,0.0398,82.916,1,0.201,55,Frenchkiss Records,377041,"['chamber_pop', 'chillwave', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_psych-rock', 'indie_rock', 'indietronica', 'la_indie', 'modern_rock', 'shimmer_pop', 'stomp_and_holler']",64
2Kc4eiF930BJ5nwoOewhAd,1Zmq4tEgCSyTkud2ahysrq,Hummingbird,75dQReiBOHN37fQgWQrIAJ,Local Natives,264288,False,31,2013-01-29,Ingrid (Bonus Track),0.0183,0.331,0.618,0.0804,0,0.137,-7.77,1,0.028,101.886,5,0.222,55,Frenchkiss Records,377041,"['chamber_pop', 'chillwave', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_psych-rock', 'indie_rock', 'indietronica', 'la_indie', 'modern_rock', 'shimmer_pop', 'stomp_and_holler']",64
2rizacJSyD9S1IQUxUxnsK,0xmaV6EtJ4M3ebZUPRnhyb,All We Know,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,194080,False,70,2016-09-29,All We Know,0.097,0.662,0.586,0.00272,0,0.115,-8.821,1,0.0307,90.0,4,0.296,66,Disruptor Records/Columbia,10892775,"['edm', 'electropop', 'pop', 'tropical_house']",89
1Wr81H76e7mWQ3eQDGnW8a,1aey7yOQZ0QUM5CI3FF1dT,A Hero's Lie (Spotify Exclusive Version),1EbvbxCONeiXZTVIS2Cw0e,Grey Reverend,237883,False,31,2013-09-02,Everlasting,0.819,0.485,0.692,0.0654,8,0.0894,-11.579,1,0.0298,99.302,4,0.743,40,Motion Audio,7870,[],41
7fJtPlEZKxu6gvkfBFc5tW,0G1ffjfFuTUTVjDrVdLimH,Views,3TVXtAsR1Inumwj472S9r4,Drake,263373,True,60,2016-05-13,Too Good,0.0606,0.804,0.65,7.05e-05,7,0.102,-7.79,1,0.118,117.984,4,0.397,74,Cash Money Records/Young Money Ent./Universal Rec.,33178509,"['canadian_hip_hop', 'canadian_pop', 'hip_hop', 'pop_rap', 'rap']",98
1WPZCd9STg1gc7he2oXBbh,6STAMvByQqRZ72xjTua2MZ,Body Moves,6T5tfhQCknKG4UnH90qGnz,DNCE,236453,False,0,2016-09-30,Body Moves,0.00167,0.655,0.681,0,5,0.0523,-5.14,0,0.0395,102.026,4,0.859,0,Joseph Jonas/Republic Records,2060353,"['dance_pop', 'pop', 'post-teen_pop']",74
1lTlQGQzaZoNX8SDNqYtUi,1Zmq4tEgCSyTkud2ahysrq,Hummingbird,75dQReiBOHN37fQgWQrIAJ,Local Natives,176413,False,45,2013-01-29,Ceilings,0.644,0.504,0.768,0.207,4,0.0922,-8.64,0,0.0383,79.985,4,0.441,55,Frenchkiss Records,377041,"['chamber_pop', 'chillwave', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_psych-rock', 'indie_rock', 'indietronica', 'la_indie', 'modern_rock', 'shimmer_pop', 'stomp_and_holler']",64
6DCaxR4zL1YeSiwiXwaMr3,4sgupIgP8AaivCBO5gXA2g,Around The Well,4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,161880,False,0,2009-05-19,Morning,0.687,0.523,0.526,0.868,9,0.0908,-7.614,1,0.0278,81.904,4,0.598,15,Sub Pop,712564,"['acoustic_pop', 'chamber_pop', 'folk-pop', 'indie_folk', 'indie_pop', 'modern_rock', 'neo_mellow', 'new_americana', 'stomp_and_holler']",70
3OgQWZf19Ennv0SS5RmGz6,76Rnn8D33IjnJxv4hQdmRX,The Suburbs Deluxe,3kjuyTCjPG1WMFCiyc5IuB,Arcade Fire,285293,False,0,2011-08-02,Suburban War,0.114,0.312,0.863,0.206,5,0.138,-5.814,1,0.0362,119.929,3,0.568,8,Merge Records,1428144,"['alternative_dance', 'alternative_rock', 'canadian_indie', 'chamber_pop', 'dance-punk', 'garage_rock', 'indie_folk', 'indie_pop', 'indie_rock', 'indietronica', 'modern_rock', 'new_rave', 'permanent_wave', 'quebec_indie', 'rock']",71
4aEkfuDjDQZkJOisSrjjCQ,4DnMkBr1AH6IMP5wORp7Ag,Angus & Julia Stone (Deluxe),4tvKz56Tr39bkhcQUTO0Xr,Angus & Julia Stone,340813,False,33,2014-08-01,Please You,0.722,0.446,0.374,0.131,7,0.0856,-9.579,1,0.0254,158.037,4,0.326,58,Angus & Julia Stone/RRE,817682,"['folk-pop', 'indie_folk', 'neo_mellow']",73
2CL2dVbVuY4yaW9p6Ws8i9,76Rnn8D33IjnJxv4hQdmRX,The Suburbs Deluxe,3kjuyTCjPG1WMFCiyc5IuB,Arcade Fire,265973,False,0,2011-08-02,Wasted Hours (A Life That We Can Live),0.293,0.426,0.736,0.164,11,0.1,-6.717,1,0.047,116.247,4,0.266,8,Merge Records,1428144,"['alternative_dance', 'alternative_rock', 'canadian_indie', 'chamber_pop', 'dance-punk', 'garage_rock', 'indie_folk', 'indie_pop', 'indie_rock', 'indietronica', 'modern_rock', 'new_rave', 'permanent_wave', 'quebec_indie', 'rock']",71
1B0dhapu7P98xGOPM3a6Sj,149XodWeOHP8LIjV0jpC4A,One Reason (Flex) [feat. Eric Bellinger],67nwj3Y5sZQLl72VNUHEYE,Wale,190366,True,48,2016-09-09,One Reason (Flex) [feat. Eric Bellinger],0.663,0.786,0.56,0,8,0.105,-6.771,0,0.0547,95.997,4,0.403,45,MMG/Atlantic,1808179,"['gangster_rap', 'hip_hop', 'pop', 'pop_rap', 'r&b', 'rap', 'southern_hip_hop', 'trap_music', 'urban_contemporary']",74
5zoJpoGXbAyDyLUrhXRvrG,20OPxsW0aYB6InxDImJRdt,Our Endless Numbered Days,4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,200000,False,4,2004-03-23,Sunset Soon Forgotten,0.945,0.458,0.408,0.573,9,0.117,-11.633,1,0.0318,89.962,4,0.726,22,Sub Pop,712564,"['acoustic_pop', 'chamber_pop', 'folk-pop', 'indie_folk', 'indie_pop', 'modern_rock', 'neo_mellow', 'new_americana', 'stomp_and_holler']",70
41uHv2ZIT0YDUHoyNzvRQ1,4a8neICiUnSWTBd5SP2sn9,California Airport Love,4cJKxS7uOPhwb5UQ70sYpN,Amason,188345,False,50,2016-03-23,California Dreamin',0.764,0.772,0.409,0.00323,9,0.101,-9.226,0,0.0299,109.978,4,0.338,51,INGRID,29854,"['swedish_alternative_rock', 'swedish_pop']",48
7bI9InQdBySj51D9qhaZqV,4a8neICiUnSWTBd5SP2sn9,California Airport Love,4cJKxS7uOPhwb5UQ70sYpN,Amason,209023,False,37,2016-03-23,Airport,0.804,0.606,0.528,6.54e-06,2,0.164,-6.762,1,0.0345,147.789,4,0.273,51,INGRID,29854,"['swedish_alternative_rock', 'swedish_pop']",48
3HszEQiMdPTNcglWcnMGk3,4a8neICiUnSWTBd5SP2sn9,California Airport Love,4cJKxS7uOPhwb5UQ70sYpN,Amason,246999,False,47,2016-03-23,I Want to Know What Love Is,0.521,0.268,0.56,0.207,2,0.0782,-6.734,0,0.0471,178.766,4,0.334,51,INGRID,29854,"['swedish_alternative_rock', 'swedish_pop']",48
6j8gTlbhj9KJSeypNcNAS9,3WFTGIO6E3Xh4paEOBY9OU,808s & Heartbreak,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,189906,False,57,2008-01-01,Street Lights,0.0321,0.641,0.488,0.0293,1,0.233,-9.604,1,0.0349,125.497,4,0.441,77,Roc-A-Fella,9172531,"['chicago_rap', 'pop_rap', 'rap']",91
2gUSIsapdX6jEJ0DvjqTt2,20OPxsW0aYB6InxDImJRdt,Our Endless Numbered Days,4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,152626,False,24,2004-03-23,Naked As We Came,0.629,0.367,0.208,0.0584,4,0.106,-16.734,1,0.0363,172.358,4,0.663,22,Sub Pop,712564,"['acoustic_pop', 'chamber_pop', 'folk-pop', 'indie_folk', 'indie_pop', 'modern_rock', 'neo_mellow', 'new_americana', 'stomp_and_holler']",70
5kzznwcdgc7xEUPd1om6jx,4a1jgSYZGMTR6Yp6IiSkbO,Cease To Begin,0OdUWJ0sBjDrqHygGUXeCF,Band of Horses,268480,False,3,2007-10-09,Detlef Schrempf,0.199,0.428,0.485,5.29e-06,11,0.17,-7.758,1,0.0297,127.039,4,0.0657,13,Sub Pop,687794,"['folk-pop', 'indie_folk', 'indie_pop', 'indie_rock', 'modern_rock', 'stomp_and_holler']",65
0MUh20kYFOG1vN8R6GEAnR,2kDz8nWLPl3jmrO3xeFUXL,Cherry Tree,2cCUtGK9sDU2EoElnk0GNB,The National,250760,False,59,2004-07-20,About Today,0.303,0.55,0.603,0.71,0,0.126,-13.479,1,0.044,104.98,4,0.472,56,Brassland,942997,"['chamber_pop', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_rock', 'modern_rock', 'stomp_and_holler']",70
1UFnmge9gtAcrWICSptE9e,2BAYuyT9kP620VgwpowIQK,Last Night On Earth,0aeLcja6hKzb7Uz2ou7ulP,Noah And The Whale,189693,False,30,2011-01-01,Tonight's The Kind Of Night,0.0119,0.64,0.844,0.00328,7,0.146,-4.096,1,0.0312,127.07,4,0.313,52,Virgin EMI,371103,"['folk-pop', 'indie_folk', 'indie_pop', 'indie_rock', 'modern_rock', 'stomp_and_holler']",57
0mh7eTsBmQj29bkgpQKoPj,20OPxsW0aYB6InxDImJRdt,Our Endless Numbered Days,4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,207720,False,8,2004-03-23,Each Coming Night,0.835,0.361,0.23,0.517,2,0.111,-15.517,1,0.0359,163.354,3,0.415,22,Sub Pop,712564,"['acoustic_pop', 'chamber_pop', 'folk-pop', 'indie_folk', 'indie_pop', 'modern_rock', 'neo_mellow', 'new_americana', 'stomp_and_holler']",70
3XIIOCu6B8PuGq5j61asEM,77HfZENS166sAS9SUoBwYG,The Greatest,5WUlDfRSoLAfcVSX1WnrxN,Sia,210893,False,20,2016,The Greatest,0.0109,0.666,0.723,0.00047,1,0.0507,-6.164,1,0.268,192.024,4,0.739,17,Monkey Puzzle Records/RCA Records,10456809,"['australian_dance', 'australian_pop', 'dance_pop', 'pop']",88
31s9fG3lEQ1qMJQJ5qPVqJ,6uVUKJgirfLpW20hCk9cwb,Colour The Small One,5WUlDfRSoLAfcVSX1WnrxN,Sia,240573,False,24,2005-01-01,Sweet Potato,0.131,0.562,0.573,2.39e-06,1,0.108,-8.159,0,0.0327,122.04,3,0.335,53,Astralwerks,10456809,"['australian_dance', 'australian_pop', 'dance_pop', 'pop']",88
68wC8gxwsMfWXjwxVxerGT,6LZpRofbNxPgc8eXvw0j1S,Flaws,3pTE9iaJTkWns3mxpNQlJV,Bombay Bicycle Club,190248,False,40,2010-01-01,Rinse Me Down,0.299,0.664,0.843,0.102,4,0.132,-7.907,1,0.0284,149.966,4,0.963,52,Universal-Island Records Ltd.,583621,"['alternative_dance', 'british_indie_rock', 'chamber_pop', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_rock', 'indietronica', 'modern_alternative_rock', 'modern_rock', 'new_rave', 'shimmer_pop', 'stomp_and_holler']",62
6ALADzSL0wmrNyZGlflqK1,6LZpRofbNxPgc8eXvw0j1S,Flaws,3pTE9iaJTkWns3mxpNQlJV,Bombay Bicycle Club,162445,False,34,2010-01-01,Many Ways,0.853,0.525,0.688,0.00302,7,0.135,-9.895,1,0.0296,77.462,3,0.729,52,Universal-Island Records Ltd.,583621,"['alternative_dance', 'british_indie_rock', 'chamber_pop', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_rock', 'indietronica', 'modern_alternative_rock', 'modern_rock', 'new_rave', 'shimmer_pop', 'stomp_and_holler']",62
3fyOzUoRQJmGxzJ0dPR1KW,6LZpRofbNxPgc8eXvw0j1S,Flaws,3pTE9iaJTkWns3mxpNQlJV,Bombay Bicycle Club,243752,False,42,2010-01-01,Dust On The Ground,0.775,0.619,0.315,0.00344,10,0.113,-10.717,1,0.0306,109.613,4,0.27,52,Universal-Island Records Ltd.,583621,"['alternative_dance', 'british_indie_rock', 'chamber_pop', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_rock', 'indietronica', 'modern_alternative_rock', 'modern_rock', 'new_rave', 'shimmer_pop', 'stomp_and_holler']",62
0ej0gx9JY7fNJv9thW5UEe,6LZpRofbNxPgc8eXvw0j1S,Flaws,3pTE9iaJTkWns3mxpNQlJV,Bombay Bicycle Club,176071,False,45,2010-01-01,Ivy & Gold,0.716,0.63,0.699,0.033,6,0.0754,-7.211,1,0.0299,128.971,4,0.895,52,Universal-Island Records Ltd.,583621,"['alternative_dance', 'british_indie_rock', 'chamber_pop', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_rock', 'indietronica', 'modern_alternative_rock', 'modern_rock', 'new_rave', 'shimmer_pop', 'stomp_and_holler']",62
5BYHCm1KMLvl3WjVd6OKMM,6LZpRofbNxPgc8eXvw0j1S,Flaws,3pTE9iaJTkWns3mxpNQlJV,Bombay Bicycle Club,176133,False,37,2010-01-01,Leaving Blues,0.92,0.447,0.27,0.031,4,0.11,-14.49,1,0.0324,132.293,4,0.177,52,Universal-Island Records Ltd.,583621,"['alternative_dance', 'british_indie_rock', 'chamber_pop', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_rock', 'indietronica', 'modern_alternative_rock', 'modern_rock', 'new_rave', 'shimmer_pop', 'stomp_and_holler']",62
2H0ypprQmdEsYokfki4nQ2,6LZpRofbNxPgc8eXvw0j1S,Flaws,3pTE9iaJTkWns3mxpNQlJV,Bombay Bicycle Club,140746,False,37,2010-01-01,Fairytale Lullaby,0.912,0.576,0.402,4.87e-05,6,0.118,-9.664,1,0.0306,111.26,4,0.614,52,Universal-Island Records Ltd.,583621,"['alternative_dance', 'british_indie_rock', 'chamber_pop', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_rock', 'indietronica', 'modern_alternative_rock', 'modern_rock', 'new_rave', 'shimmer_pop', 'stomp_and_holler']",62
0XFT8QpNCcD9RdVhLsUVQV,6LZpRofbNxPgc8eXvw0j1S,Flaws,3pTE9iaJTkWns3mxpNQlJV,Bombay Bicycle Club,158499,False,32,2010-01-01,Word By Word,0.845,0.531,0.46,0.0646,6,0.109,-10.824,1,0.0351,145.176,3,0.702,52,Universal-Island Records Ltd.,583621,"['alternative_dance', 'british_indie_rock', 'chamber_pop', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_rock', 'indietronica', 'modern_alternative_rock', 'modern_rock', 'new_rave', 'shimmer_pop', 'stomp_and_holler']",62
0qI6f4W0lUKnCi8o5bWKbu,6LZpRofbNxPgc8eXvw0j1S,Flaws,3pTE9iaJTkWns3mxpNQlJV,Bombay Bicycle Club,184514,False,33,2010-01-01,Jewel,0.923,0.401,0.256,0.00893,8,0.114,-12.327,1,0.0316,143.847,4,0.272,52,Universal-Island Records Ltd.,583621,"['alternative_dance', 'british_indie_rock', 'chamber_pop', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_rock', 'indietronica', 'modern_alternative_rock', 'modern_rock', 'new_rave', 'shimmer_pop', 'stomp_and_holler']",62
1KVKyiJB8wFRm2OyKedjZd,6LZpRofbNxPgc8eXvw0j1S,Flaws,3pTE9iaJTkWns3mxpNQlJV,Bombay Bicycle Club,146943,False,32,2010-01-01,My God,0.754,0.578,0.666,0.000881,4,0.888,-9.628,1,0.0335,83.983,4,0.411,52,Universal-Island Records Ltd.,583621,"['alternative_dance', 'british_indie_rock', 'chamber_pop', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_rock', 'indietronica', 'modern_alternative_rock', 'modern_rock', 'new_rave', 'shimmer_pop', 'stomp_and_holler']",62
4WRuaN9yd9GbtFK1mamFvI,6LZpRofbNxPgc8eXvw0j1S,Flaws,3pTE9iaJTkWns3mxpNQlJV,Bombay Bicycle Club,177075,False,39,2010-01-01,Flaws,0.863,0.394,0.269,0.00466,8,0.197,-11.805,1,0.0301,140.83,4,0.187,52,Universal-Island Records Ltd.,583621,"['alternative_dance', 'british_indie_rock', 'chamber_pop', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_rock', 'indietronica', 'modern_alternative_rock', 'modern_rock', 'new_rave', 'shimmer_pop', 'stomp_and_holler']",62
1xlHctXpdcNFasO5JWUK2j,6LZpRofbNxPgc8eXvw0j1S,Flaws,3pTE9iaJTkWns3mxpNQlJV,Bombay Bicycle Club,254148,False,33,2010-01-01,Swansea,0.818,0.632,0.583,0.564,7,0.138,-9.727,1,0.0256,107.972,3,0.577,52,Universal-Island Records Ltd.,583621,"['alternative_dance', 'british_indie_rock', 'chamber_pop', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_rock', 'indietronica', 'modern_alternative_rock', 'modern_rock', 'new_rave', 'shimmer_pop', 'stomp_and_holler']",62
214Cj6UAEJvq9rocjbXqK1,4W6ztwnEbK92Arl8kI9c9N,A Different Kind Of Fix,3pTE9iaJTkWns3mxpNQlJV,Bombay Bicycle Club,210213,False,48,2011-01-01,How Can You Swallow So Much Sleep,0.377,0.517,0.829,0.0515,7,0.0985,-6.636,1,0.0443,120.03,4,0.196,59,Universal-Island Records Ltd.,583621,"['alternative_dance', 'british_indie_rock', 'chamber_pop', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_rock', 'indietronica', 'modern_alternative_rock', 'modern_rock', 'new_rave', 'shimmer_pop', 'stomp_and_holler']",62
15B4Ov5uXiC9GAJMoADBJD,4W6ztwnEbK92Arl8kI9c9N,A Different Kind Of Fix,3pTE9iaJTkWns3mxpNQlJV,Bombay Bicycle Club,214413,False,35,2011-01-01,Bad Timing,9.34e-05,0.376,0.914,0.217,2,0.376,-5.89,0,0.0769,126.038,4,0.515,59,Universal-Island Records Ltd.,583621,"['alternative_dance', 'british_indie_rock', 'chamber_pop', 'folk-pop', 'indie_folk', 'indie_pop', 'indie_rock', 'indietronica', 'modern_alternative_rock', 'modern_rock', 'new_rave', 'shimmer_pop', 'stomp_and_holler']",62
